Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
StutterTalk,72,69,7888320,7936320,0,0,1,1,0,0,0,0,2,0,0,0
StutterTalk,72,71,8955520,9003520,0,0,1,0,0,0,0,0,2,0,0,0
StutterTalk,72,73,9181440,9229440,0,0,2,1,0,0,0,0,0,1,0,0
StutterTalk,72,74,9219360,9267360,0,0,3,0,0,0,0,0,0,1,0,0
StutterTalk,72,76,9302400,9350400,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,72,77,9618720,9666720,0,0,0,0,2,0,0,0,1,1,0,0
StutterTalk,72,79,9670080,9718080,0,0,0,1,0,0,0,2,2,1,0,0
StutterTalk,72,80,880320,928320,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,72,81,920000,968000,0,0,1,2,2,0,0,0,0,1,0,0
StutterTalk,72,82,10141120,10189120,0,0,2,3,1,0,0,0,0,0,0,0
StutterTalk,72,83,10178400,10226400,0,0,1,0,0,0,0,0,3,1,0,0
StutterTalk,72,85,10683680,10731680,0,0,0,1,1,0,0,0,1,0,0,0
StutterTalk,72,86,10900480,10948480,0,0,1,0,0,0,0,0,2,1,0,0
StutterTalk,72,88,10984960,11032960,0,0,0,1,2,0,0,0,0,0,0,0
StutterTalk,72,90,11288800,11336800,0,0,1,0,0,0,0,0,2,1,0,0
StutterTalk,72,91,11401280,11449280,0,0,1,0,0,0,0,1,2,0,0,0
StutterTalk,72,92,11428160,11476160,0,0,1,1,0,0,0,0,1,3,0,0
StutterTalk,72,95,12770080,12818080,0,0,0,0,1,0,0,1,2,1,0,0
StutterTalk,72,96,12803360,12851360,0,0,2,0,0,0,0,3,1,0,0,0
StutterTalk,72,97,13573120,13621120,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,72,99,13680640,13728640,0,0,0,1,0,0,0,1,2,0,0,0
StutterTalk,72,100,13708640,13756640,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,72,101,1199360,1247360,0,0,2,0,0,0,0,0,1,1,0,0
StutterTalk,72,103,14288960,14336960,0,0,1,0,0,0,0,2,2,0,0,0
StutterTalk,72,104,14336960,14384960,0,0,1,1,0,0,0,0,1,0,0,0
StutterTalk,72,105,15092480,15140480,0,0,2,1,0,0,0,0,0,2,0,0
StutterTalk,72,107,15132000,15180000,0,0,1,0,0,0,0,3,2,0,0,0
StutterTalk,72,108,15331200,15379200,0,0,0,0,0,0,0,2,3,0,0,0
StutterTalk,72,110,15528640,15576640,0,0,1,0,1,0,0,0,1,0,0,0
StutterTalk,72,111,15556800,15604800,0,0,0,1,1,0,0,0,1,1,0,0
StutterTalk,72,112,15752000,15800000,0,0,1,1,1,0,0,3,1,2,0,0
StutterTalk,72,114,15808160,15856160,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,72,115,16039840,16087840,0,0,2,2,0,0,0,0,0,1,0,0
StutterTalk,72,117,16179520,16227520,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,72,118,16205600,16253600,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,72,119,16360160,16408160,0,0,0,1,2,0,0,0,0,0,0,0
StutterTalk,72,120,16390240,16438240,0,0,0,0,1,0,0,0,2,1,0,0
StutterTalk,72,122,2097280,2145280,0,0,0,0,0,0,0,0,3,3,0,0
StutterTalk,72,124,16797280,16845280,0,0,1,1,0,0,0,0,1,3,0,0
StutterTalk,72,126,17215200,17263200,0,0,0,2,2,0,0,0,0,0,0,0
StutterTalk,72,128,17334080,17382080,0,0,1,2,0,0,0,1,1,1,0,0
StutterTalk,72,129,17364000,17412000,0,0,0,2,0,0,0,1,1,0,0,0
StutterTalk,72,130,17396160,17444160,0,0,1,0,0,0,0,0,2,0,0,0
StutterTalk,72,131,17459040,17507040,0,0,1,0,0,0,0,0,2,1,0,0
StutterTalk,72,132,17488800,17536800,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,72,133,17591040,17639040,0,0,1,0,0,0,0,0,2,1,0,0
StutterTalk,72,134,17629120,17677120,0,0,1,2,0,0,0,0,0,0,0,0
StutterTalk,72,135,17785760,17833760,0,0,3,0,0,0,0,0,0,0,0,0
StutterTalk,72,136,17819360,17867360,0,0,3,0,0,0,0,0,0,0,0,0
StutterTalk,72,137,17854240,17902240,0,0,1,1,0,0,0,0,1,2,0,0
StutterTalk,72,138,17976160,18024160,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,72,139,18010400,18058400,0,0,0,2,0,0,0,0,1,1,0,0
StutterTalk,72,141,18055520,18103520,0,0,1,0,0,0,0,0,2,0,0,0
StutterTalk,72,142,18088800,18136800,0,0,0,2,1,0,0,1,0,0,0,0
StutterTalk,72,143,18160480,18208480,0,0,1,0,0,0,0,0,2,1,0,0
StutterTalk,72,144,18202240,18250240,0,0,3,0,0,0,0,0,1,2,0,0
StutterTalk,72,146,18574880,18622880,0,0,2,0,0,0,0,0,1,2,0,0
StutterTalk,72,147,18601760,18649760,0,0,0,2,0,0,0,0,1,1,0,0
StutterTalk,72,148,19073760,19121760,0,0,0,1,0,0,0,0,2,2,0,0
StutterTalk,72,149,19099520,19147520,0,0,2,0,2,0,0,0,0,0,0,0
StutterTalk,72,150,19297280,19345280,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,72,152,20417760,20465760,0,0,0,2,1,0,0,0,0,1,0,0
StutterTalk,72,153,20443520,20491520,0,0,0,1,1,0,0,2,1,1,0,0
StutterTalk,72,154,20864320,20912320,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,72,156,20964000,21012000,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,72,157,20992480,21040480,0,0,1,1,2,0,0,0,0,0,0,0
StutterTalk,72,158,2187840,2235840,0,0,1,1,0,0,0,0,1,0,0,0
StutterTalk,72,166,21632640,21680640,0,0,1,0,1,0,0,0,1,0,0,0
StutterTalk,72,167,21683840,21731840,0,0,0,0,2,0,0,0,1,0,0,0
StutterTalk,72,168,21728320,21776320,0,0,1,1,0,0,0,0,2,1,0,0
StutterTalk,72,169,21902400,21950400,0,0,0,1,2,0,0,0,1,0,0,0
StutterTalk,72,170,21934560,21982560,0,0,3,1,0,0,0,0,0,0,0,0
StutterTalk,72,171,21987360,22035360,0,0,1,2,0,0,0,3,1,0,0,0
StutterTalk,72,172,22017120,22065120,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,72,174,22200320,22248320,0,0,1,1,0,0,0,1,1,0,0,0
StutterTalk,72,175,22407360,22455360,0,0,0,0,1,0,0,3,2,0,0,0
StutterTalk,72,176,22434400,22482400,0,0,0,1,1,0,0,3,1,1,0,0
StutterTalk,72,177,2259680,2307680,0,0,2,0,0,0,0,3,1,1,0,0
StutterTalk,72,178,2293760,2341760,0,0,1,0,0,0,0,0,2,1,0,0
StutterTalk,72,179,22484960,22532960,0,0,0,1,0,0,0,0,2,1,0,0
StutterTalk,72,180,22512800,22560800,0,0,2,1,0,0,0,3,0,1,0,0
StutterTalk,72,185,22875360,22923360,0,0,0,2,3,0,0,0,0,1,0,0
StutterTalk,72,186,22901760,22949760,0,0,0,1,0,0,0,0,2,2,0,0
StutterTalk,72,191,23813120,23861120,0,0,0,0,0,0,0,0,3,2,0,0
StutterTalk,72,192,23844800,23892800,0,0,0,2,0,0,0,0,1,0,0,0
StutterTalk,72,193,23906720,23954720,0,0,0,1,0,0,0,1,2,2,0,0
StutterTalk,72,196,24100800,24148800,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,72,197,24161280,24209280,0,0,2,0,0,0,0,0,1,0,0,0
StutterTalk,72,198,24194560,24242560,0,0,2,2,2,0,0,0,0,0,0,0
StutterTalk,72,199,2379360,2427360,0,0,2,0,0,0,0,3,1,1,0,0
StutterTalk,72,200,2429600,2477600,0,0,1,3,2,0,0,0,0,0,0,0
StutterTalk,73,0,22760640,22808640,0,0,0,0,0,0,0,1,3,1,0,0
StutterTalk,73,2,3056000,3104000,0,0,0,0,0,0,0,3,3,2,0,0
StutterTalk,73,3,3099360,3147360,0,0,0,0,0,0,0,2,3,1,0,0
StutterTalk,73,4,3171200,3219200,0,0,1,2,1,0,0,0,0,1,0,0
StutterTalk,73,5,3648160,3696160,0,0,0,2,1,0,0,3,1,1,0,0
StutterTalk,73,6,4046880,4094880,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,73,7,4735680,4783680,0,0,1,1,0,0,0,3,1,3,0,0
StutterTalk,73,8,419840,467840,0,0,0,1,0,0,0,0,3,2,0,0
StutterTalk,73,9,445760,493760,0,0,0,0,0,0,0,0,3,2,0,0
StutterTalk,73,10,5026720,5074720,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,73,11,5401440,5449440,0,0,0,1,0,0,0,0,2,1,0,0
StutterTalk,73,13,5858880,5906880,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,73,15,7863040,7911040,0,0,1,1,0,0,0,0,2,2,0,0
StutterTalk,73,16,1454400,1502400,0,0,0,2,0,0,0,0,1,0,0,0
StutterTalk,73,17,9600320,9648320,0,0,1,0,0,0,0,2,2,1,0,0
StutterTalk,73,19,10027360,10075360,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,73,20,10053440,10101440,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,73,25,11636640,11684640,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,73,27,13168800,13216800,0,0,0,1,0,0,0,1,2,0,0,0
StutterTalk,73,28,13475520,13523520,0,0,0,0,0,0,0,2,3,1,0,0
StutterTalk,73,29,14244320,14292320,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,73,30,14624320,14672320,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,73,31,17051680,17099680,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,73,33,2633120,2681120,0,0,0,2,0,0,0,2,1,1,0,0
StutterTalk,73,35,18158080,18206080,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,73,36,19246560,19294560,0,0,1,1,2,0,0,0,0,0,0,0
StutterTalk,73,38,2657600,2705600,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,74,0,456960,504960,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,74,1,7660000,7708000,0,0,1,0,0,0,0,2,2,0,0,0
StutterTalk,74,3,8310720,8358720,0,0,0,1,0,0,0,0,2,1,0,0
StutterTalk,74,4,11426880,11474880,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,74,5,12380160,12428160,0,0,0,1,0,0,0,1,2,1,0,0
StutterTalk,74,7,13772160,13820160,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,74,8,13802080,13850080,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,74,9,20937920,20985920,0,0,0,2,0,0,0,3,1,0,0,0
StutterTalk,74,10,20962240,21010240,0,0,1,1,0,0,0,2,1,0,0,0
StutterTalk,74,11,23653280,23701280,0,0,0,1,2,0,0,1,0,0,0,0
StutterTalk,74,12,24539360,24587360,0,0,0,1,0,0,0,0,2,2,0,0
StutterTalk,74,13,28625440,28673440,0,0,0,0,0,0,0,3,3,2,0,0
StutterTalk,74,15,31589440,31637440,0,0,0,1,0,0,0,3,2,2,0,0
StutterTalk,74,16,32318880,32366880,0,0,0,0,0,0,0,2,3,1,0,0
StutterTalk,74,17,32349760,32397760,0,0,0,0,0,0,0,1,3,0,0,0
StutterTalk,74,20,33426240,33474240,0,0,1,0,0,0,0,0,2,0,0,0
StutterTalk,74,21,34297920,34345920,0,0,0,2,0,0,0,3,1,0,0,0
StutterTalk,74,22,35776800,35824800,0,0,0,0,0,0,0,1,3,1,0,0
StutterTalk,74,23,38576960,38624960,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,74,24,39191200,39239200,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,74,26,40390080,40438080,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,74,27,40414400,40462400,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,74,30,43426720,43474720,0,0,0,1,1,0,0,0,1,0,0,0
StutterTalk,74,34,4148640,4196640,0,0,0,2,2,0,0,0,0,0,0,0
StutterTalk,74,35,4704160,4752160,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,74,36,4732000,4780000,0,0,0,0,0,0,0,3,3,3,0,0
StutterTalk,74,38,6793920,6841920,0,0,1,0,0,0,0,3,2,1,0,0
StutterTalk,74,39,6818560,6866560,0,0,1,0,0,0,0,3,2,0,0,0
StutterTalk,75,0,36371360,36419360,0,0,0,2,0,0,0,0,1,0,0,0
StutterTalk,75,1,36561440,36609440,0,0,1,1,0,0,0,0,1,1,0,0
StutterTalk,75,3,40867840,40915840,0,0,0,1,0,0,0,1,2,0,0,0
StutterTalk,75,4,5804320,5852320,0,0,0,0,0,0,0,2,3,1,0,0
StutterTalk,75,5,44570560,44618560,0,0,0,0,0,0,0,2,3,1,0,0
StutterTalk,75,6,44967840,45015840,0,0,2,1,0,0,0,1,1,1,0,0
StutterTalk,75,7,45218400,45266400,0,0,2,1,1,0,0,0,0,0,0,0
StutterTalk,75,8,47666880,47714880,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,75,9,47826080,47874080,0,0,3,0,1,0,0,0,0,1,0,0
StutterTalk,75,10,49527520,49575520,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,75,11,8873440,8921440,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,75,13,13100160,13148160,0,0,2,0,0,0,0,3,1,0,0,0
StutterTalk,75,14,13132800,13180800,0,0,0,0,1,0,0,2,2,0,0,0
StutterTalk,75,15,2364000,2412000,0,0,0,0,0,0,0,1,3,0,0,0
StutterTalk,75,16,13241920,13289920,0,0,3,0,0,0,0,0,1,0,0,0
StutterTalk,75,17,14060960,14108960,0,0,0,2,1,0,0,0,0,0,0,0
StutterTalk,75,19,2620000,2668000,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,75,21,22848640,22896640,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,75,22,23840320,23888320,0,0,0,1,0,0,0,2,2,0,0,0
StutterTalk,75,23,26794240,26842240,0,0,0,1,3,0,0,3,0,1,0,0
StutterTalk,75,24,27611040,27659040,0,0,2,1,0,0,0,1,0,0,0,0
StutterTalk,75,25,27990720,28038720,0,0,1,1,0,0,0,3,2,0,0,0
StutterTalk,75,26,28060960,28108960,0,0,0,0,0,0,0,2,3,0,0,0
StutterTalk,75,28,28270080,28318080,0,0,1,0,0,0,0,3,2,1,0,0
StutterTalk,75,30,29544960,29592960,0,0,0,0,0,0,0,2,3,0,0,0
StutterTalk,75,31,29586720,29634720,0,0,0,0,1,0,0,0,2,0,0,0
StutterTalk,75,32,30164800,30212800,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,75,33,30313760,30361760,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,75,34,31765280,31813280,0,0,0,1,0,0,0,0,3,0,0,0
StutterTalk,75,35,31907360,31955360,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,75,38,34175680,34223680,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,75,39,34824640,34872640,0,0,0,1,0,0,0,2,2,0,0,0
StutterTalk,76,0,36787200,36835200,0,0,1,0,0,0,0,2,2,1,0,0
StutterTalk,76,1,37013280,37061280,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,76,4,5539840,5587840,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,76,6,393440,441440,0,0,0,0,0,0,0,2,3,0,0,0
StutterTalk,76,7,6487200,6535200,0,0,0,1,0,0,0,3,2,2,0,0
StutterTalk,76,12,12744000,12792000,0,0,0,1,0,0,0,3,2,1,0,0
StutterTalk,76,14,13630240,13678240,0,0,0,1,0,0,0,0,2,1,0,0
StutterTalk,76,15,14639840,14687840,0,0,1,2,1,0,0,1,0,0,0,0
StutterTalk,76,16,15991520,16039520,0,0,1,1,0,0,0,3,2,1,0,0
StutterTalk,76,17,17362400,17410400,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,76,19,21072160,21120160,0,0,0,0,0,0,0,1,3,1,0,0
StutterTalk,76,20,21090880,21138880,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,76,22,21492160,21540160,0,0,1,1,2,0,0,2,0,0,0,0
StutterTalk,76,23,21574400,21622400,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,76,24,22668160,22716160,0,0,0,0,1,0,0,1,2,0,0,0
StutterTalk,76,25,1859360,1907360,0,0,0,1,0,0,0,0,3,0,0,0
StutterTalk,76,26,1902240,1950240,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,76,27,24539520,24587520,0,0,0,0,0,0,0,1,3,2,0,0
StutterTalk,76,28,24576480,24624480,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,76,30,28077280,28125280,0,0,2,2,1,0,0,3,0,0,0,0
StutterTalk,76,32,28920160,28968160,0,0,0,3,0,0,0,0,0,0,0,0
StutterTalk,76,33,29499040,29547040,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,76,36,32497440,32545440,0,0,2,2,0,0,0,0,0,0,0,0
StutterTalk,76,37,33857600,33905600,0,0,2,1,0,0,0,3,0,0,0,0
StutterTalk,76,38,34815200,34863200,0,0,0,0,0,0,0,2,3,1,0,0
StutterTalk,76,39,35533920,35581920,0,0,1,1,0,0,0,1,1,0,0,0
StutterTalk,77,0,23000800,23048800,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,77,1,23239040,23287040,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,77,2,23486560,23534560,0,0,0,0,0,0,0,0,3,2,0,0
StutterTalk,77,3,23587840,23635840,0,0,0,0,0,0,0,2,3,2,0,0
StutterTalk,77,4,23732640,23780640,0,0,0,0,0,0,0,2,3,2,0,0
StutterTalk,77,5,23758880,23806880,0,0,0,0,0,0,0,1,3,1,0,0
StutterTalk,77,7,2756480,2804480,0,0,1,0,0,0,0,3,2,1,0,0
StutterTalk,77,8,3889920,3937920,0,0,1,0,0,0,0,0,2,0,0,0
StutterTalk,77,11,5863040,5911040,0,0,0,1,1,0,0,0,1,0,0,0
StutterTalk,77,13,6696160,6744160,0,0,2,1,2,0,0,1,0,0,0,0
StutterTalk,77,19,10622240,10670240,0,0,0,0,0,0,0,0,3,2,0,0
StutterTalk,77,20,10669760,10717760,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,77,21,504320,552320,0,0,0,0,3,0,0,0,0,0,0,0
StutterTalk,77,22,11033600,11081600,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,77,23,11889280,11937280,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,77,28,15806400,15854400,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,77,31,18433600,18481600,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,77,32,18628160,18676160,0,0,2,1,0,0,0,3,1,0,0,0
StutterTalk,77,33,19283840,19331840,0,0,0,1,0,0,0,2,2,0,0,0
StutterTalk,77,34,20190720,20238720,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,77,37,21193760,21241760,0,0,1,1,0,0,0,3,1,0,0,0
StutterTalk,77,38,22338880,22386880,0,0,1,0,0,0,0,0,2,1,0,0
StutterTalk,77,39,22785600,22833600,0,0,1,1,0,0,0,0,1,0,0,0
StutterTalk,78,1,68634080,68682080,0,0,0,1,0,0,0,3,2,0,0,0
StutterTalk,78,2,69486560,69534560,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,78,4,70062400,70110400,0,0,0,0,0,0,0,0,3,2,0,0
StutterTalk,78,5,70099200,70147200,0,0,0,0,0,0,0,2,3,0,0,0
StutterTalk,78,6,71318560,71366560,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,78,9,20758240,20806240,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,78,10,24031680,24079680,0,0,0,2,0,0,0,0,1,0,0,0
StutterTalk,78,11,25499040,25547040,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,78,12,25544160,25592160,0,0,0,1,0,0,0,0,2,3,0,0
StutterTalk,78,13,29349760,29397760,0,0,0,0,1,0,0,3,2,1,0,0
StutterTalk,78,14,30340160,30388160,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,78,15,30452640,30500640,0,0,0,0,0,0,0,2,3,0,0,0
StutterTalk,78,17,31090880,31138880,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,78,19,32106400,32154400,0,0,1,0,0,0,0,2,2,0,0,0
StutterTalk,78,20,32387520,32435520,0,0,1,0,0,0,0,0,2,2,0,0
StutterTalk,78,21,10359040,10407040,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,78,22,36898880,36946880,0,0,1,0,0,0,0,3,2,0,0,0
StutterTalk,78,25,41843200,41891200,0,0,0,1,0,0,0,0,2,1,0,0
StutterTalk,78,28,50120640,50168640,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,78,30,54089280,54137280,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,78,31,54260800,54308800,0,0,1,1,0,0,0,0,1,0,0,0
StutterTalk,78,32,54292800,54340800,0,0,0,2,0,0,0,0,1,3,0,0
StutterTalk,78,34,56653120,56701120,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,78,36,57791520,57839520,0,0,0,1,0,0,0,0,2,2,0,0
StutterTalk,78,37,58886080,58934080,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,78,38,62193760,62241760,0,0,1,0,0,0,0,0,2,0,0,0
StutterTalk,79,0,832640,880640,0,0,2,3,1,0,0,0,0,0,0,0
StutterTalk,79,1,35710080,35758080,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,79,2,3541120,3589120,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,79,4,3739040,3787040,0,0,0,0,0,0,0,3,3,0,0,0
StutterTalk,79,5,5152480,5200480,0,0,0,1,0,0,0,2,3,0,0,0
StutterTalk,79,7,6424320,6472320,0,0,2,0,0,0,0,0,1,0,0,0
StutterTalk,79,8,7059520,7107520,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,79,9,8856800,8904800,0,0,0,0,0,0,0,0,3,2,0,0
StutterTalk,79,10,8893280,8941280,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,79,12,9836960,9884960,0,0,0,1,0,0,0,2,2,2,0,0
StutterTalk,79,13,10842880,10890880,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,79,14,11334240,11382240,0,0,0,0,0,0,0,0,3,1,0,0
StutterTalk,79,15,12739840,12787840,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,79,16,13282560,13330560,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,79,17,14209920,14257920,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,79,18,14237920,14285920,0,0,3,1,0,0,0,1,0,1,0,0
StutterTalk,79,19,2655680,2703680,0,0,0,0,0,0,0,3,3,1,0,0
StutterTalk,79,20,15167680,15215680,0,0,2,2,0,0,0,0,0,0,0,0
StutterTalk,79,21,15480320,15528320,0,0,2,1,0,0,0,3,0,1,0,0
StutterTalk,79,23,17219040,17267040,0,0,0,1,0,0,0,2,2,0,0,0
StutterTalk,79,24,19380640,19428640,0,0,0,0,2,0,0,1,1,1,0,0
StutterTalk,79,25,19528320,19576320,0,0,0,1,0,0,0,0,2,0,0,0
StutterTalk,79,26,20633280,20681280,0,0,0,0,0,0,0,2,3,1,0,0
StutterTalk,79,27,21862240,21910240,0,0,1,1,0,0,0,3,2,1,0,0
StutterTalk,79,28,24898720,24946720,0,0,2,0,0,0,0,0,1,0,0,0
StutterTalk,79,29,25840960,25888960,0,0,2,0,1,0,0,1,0,0,0,0
StutterTalk,79,31,28150560,28198560,0,0,0,1,1,0,0,3,2,0,0,0
StutterTalk,79,33,28205600,28253600,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,79,35,2970560,3018560,0,0,0,1,0,0,0,0,2,1,0,0
StutterTalk,79,36,28652480,28700480,0,0,0,0,0,0,0,0,3,2,0,0
StutterTalk,79,37,31659040,31707040,0,0,0,0,0,0,0,0,3,0,0,0
StutterTalk,79,38,31687520,31735520,0,0,0,1,0,0,0,0,2,1,0,0
StutterTalk,79,39,3057440,3105440,0,0,2,2,0,0,0,2,0,0,0,0
StutteringIsCool,0,1,1839200,1887200,0,0,0,0,0,0,0,0,3,2,0,0
StutteringIsCool,0,6,2173600,2221600,0,0,0,1,0,0,0,0,2,1,0,0
StutteringIsCool,0,7,2199360,2247360,0,0,2,0,0,0,0,0,2,1,0,0
StutteringIsCool,0,9,2406240,2454240,0,0,0,0,0,0,0,0,3,1,0,0
StutteringIsCool,0,12,2611520,2659520,0,0,0,0,0,0,0,3,3,0,0,0
StutteringIsCool,0,15,2926880,2974880,0,0,0,0,0,0,0,0,3,0,0,0
StutteringIsCool,0,17,1254560,1302560,0,0,0,0,1,0,0,0,2,1,0,0
StutteringIsCool,0,18,3251200,3299200,0,0,0,0,0,0,0,1,3,1,0,0
StutteringIsCool,0,21,3524320,3572320,0,0,1,0,0,0,0,0,2,1,0,0
StutteringIsCool,0,24,4895360,4943360,0,0,0,1,0,0,0,0,2,0,0,0
StutteringIsCool,0,27,5201120,5249120,0,0,0,0,0,0,0,0,3,0,0,0
StutteringIsCool,0,30,5460320,5508320,0,0,0,1,0,0,0,3,2,0,0,0
StutteringIsCool,0,31,5682720,5730720,0,0,0,0,0,0,0,1,3,0,0,0
StutteringIsCool,0,32,5920960,5968960,0,0,0,0,0,0,0,0,3,0,0,0
StutteringIsCool,0,33,5935200,5983200,0,0,0,0,0,0,0,0,3,1,0,0
StutteringIsCool,0,34,5989600,6037600,0,0,0,3,1,0,0,0,0,0,0,0
StutteringIsCool,0,37,1475040,1523040,0,0,0,2,1,0,0,2,1,0,0,0
StutteringIsCool,0,39,1666880,1714880,0,0,0,0,1,0,0,0,2,1,0,0
StutteringIsCool,1,6,65442400,65490400,0,0,1,1,0,0,0,0,2,1,0,0
StutteringIsCool,1,7,6395680,6443680,0,0,0,0,0,0,0,0,3,1,0,0
StutteringIsCool,1,8,7157760,7205760,0,0,0,1,0,0,0,0,2,0,0,0
StutteringIsCool,1,10,7495200,7543200,0,0,0,0,0,0,0,0,3,2,0,0
StutteringIsCool,1,12,8391840,8439840,0,0,0,0,0,0,0,0,3,2,0,0
StutteringIsCool,1,13,8432320,8480320,0,0,0,0,0,0,0,0,3,1,0,0
StutteringIsCool,1,14,8888160,8936160,0,0,0,1,0,0,0,0,2,1,0,0
StutteringIsCool,1,15,9295840,9343840,0,0,0,0,0,0,0,2,3,3,0,0
StutteringIsCool,1,17,10236960,10284960,0,0,0,0,0,0,0,0,3,0,0,0
StutteringIsCool,1,18,10286080,10334080,0,0,0,2,1,0,0,0,0,0,0,0
StutteringIsCool,1,20,14531200,14579200,0,0,2,1,0,0,0,0,0,0,0,0
StutteringIsCool,1,21,14569760,14617760,0,0,0,0,0,0,0,1,3,1,0,0
StutteringIsCool,1,24,26067840,26115840,0,0,0,0,0,0,0,3,3,0,0,0
StutteringIsCool,1,26,34013760,34061760,0,0,0,0,0,0,0,2,3,0,0,0
StutteringIsCool,1,29,38741440,38789440,0,0,1,2,1,0,0,2,0,1,0,0
StutteringIsCool,1,33,43686240,43734240,0,0,0,0,0,0,0,0,3,0,0,0
StutteringIsCool,1,35,45074080,45122080,0,0,0,0,1,0,0,0,2,0,0,0
StutteringIsCool,1,36,45516000,45564000,0,0,0,0,0,0,0,0,3,1,0,0
