filepath,result,fluent
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/79/WomenWhoStutter_79_6.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_79_6.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_79_6.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/39/StutterTalk_39_22.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_39_22.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_39_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/95/WomenWhoStutter_95_18.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_95_18.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_95_18.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/85/WomenWhoStutter_85_7.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_85_7.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_85_7.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/5/MyStutteringLife_5_37.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_5_37.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_5_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/37/StutterTalk_37_6.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_37_6.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_37_6.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/31/StutterTalk_31_14.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_31_14.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_31_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/88/WomenWhoStutter_88_152.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_88_152.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_88_152.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/26/StutterTalk_26_174.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_26_174.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_26_174.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/66/WomenWhoStutter_66_26.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_66_26.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_66_26.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/25/MyStutteringLife_25_14.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_25_14.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_25_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/1/WomenWhoStutter_1_152.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_1_152.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_1_152.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/65/StutterTalk_65_6.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_65_6.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_65_6.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/15/HeStutters_15_146.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_15_146.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_15_146.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/11/WomenWhoStutter_11_10.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_11_10.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_11_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/0/IStutterSoWhat_0_156.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_0_156.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_0_156.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HVSA/3/HVSA_3_97.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HVSA_3_97.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HVSA_3_97.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/25/WomenWhoStutter_25_19.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_25_19.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_25_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/87/WomenWhoStutter_87_6.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_87_6.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_87_6.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/92/WomenWhoStutter_92_29.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_92_29.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_92_29.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/10/MyStutteringLife_10_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_10_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_10_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/78/StutterTalk_78_32.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_78_32.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_78_32.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/50/WomenWhoStutter_50_161.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_50_161.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_50_161.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/30/WomenWhoStutter_30_195.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_30_195.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_30_195.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/99/WomenWhoStutter_99_95.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_99_95.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_99_95.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/42/StutterTalk_42_10.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_42_10.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_42_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/12/StutterTalk_12_3.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_12_3.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_12_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/1/IStutterSoWhat_1_19.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_1_19.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_1_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/52/StutterTalk_52_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_52_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_52_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/21/HeStutters_21_82.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_21_82.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_21_82.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/7/WomenWhoStutter_7_11.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_7_11.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_7_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/0/IStutterSoWhat_0_88.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_0_88.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_0_88.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/21/WomenWhoStutter_21_146.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_21_146.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_21_146.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/35/MyStutteringLife_35_86.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_35_86.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_35_86.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/42/WomenWhoStutter_42_147.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_42_147.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_42_147.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/4/IStutterSoWhat_4_130.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_4_130.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_4_130.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/59/WomenWhoStutter_59_16.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_59_16.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_59_16.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/1/WomenWhoStutter_1_116.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_1_116.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_1_116.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/1/WomenWhoStutter_1_19.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_1_19.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_1_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/97/WomenWhoStutter_97_42.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_97_42.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_97_42.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/22/HeStutters_22_103.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_22_103.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_22_103.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/55/StutterTalk_55_14.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_55_14.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_55_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/39/WomenWhoStutter_39_57.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_39_57.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_39_57.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/32/StutterTalk_32_0.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_32_0.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_32_0.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/21/WomenWhoStutter_21_78.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_21_78.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_21_78.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/39/WomenWhoStutter_39_102.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_39_102.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_39_102.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/74/WomenWhoStutter_74_107.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_74_107.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_74_107.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/50/WomenWhoStutter_50_83.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_50_83.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_50_83.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/16/StutterTalk_16_6.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_16_6.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_16_6.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_132.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_3_132.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_132.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/68/StutterTalk_68_217.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_68_217.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_68_217.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/19/WomenWhoStutter_19_2.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_19_2.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_19_2.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/74/StutterTalk_74_30.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_74_30.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_74_30.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/19/WomenWhoStutter_19_186.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_19_186.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_19_186.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/57/WomenWhoStutter_57_154.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_57_154.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_57_154.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_192.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_2_192.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_192.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/103/WomenWhoStutter_103_184.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_103_184.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_103_184.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/68/WomenWhoStutter_68_39.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_68_39.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_68_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/12/HeStutters_12_114.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_12_114.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_12_114.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/28/WomenWhoStutter_28_23.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_28_23.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_28_23.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/82/WomenWhoStutter_82_7.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_82_7.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_82_7.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/44/StutterTalk_44_19.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_44_19.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_44_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/108/WomenWhoStutter_108_12.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_108_12.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_108_12.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/44/StutterTalk_44_3.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_44_3.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_44_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/101/WomenWhoStutter_101_103.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_101_103.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_101_103.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/8/StutterTalk_8_90.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_8_90.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_8_90.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/3/IStutterSoWhat_3_136.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_3_136.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_3_136.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/78/WomenWhoStutter_78_28.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_78_28.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_78_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/11/MyStutteringLife_11_10.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_11_10.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_11_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/24/MyStutteringLife_24_37.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_24_37.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_24_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/15/StutterTalk_15_3.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_15_3.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_15_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/69/StutterTalk_69_3.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_69_3.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_69_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/47/StutterTalk_47_27.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_47_27.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_47_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/68/WomenWhoStutter_68_31.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_68_31.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_68_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/1/StutterTalk_1_21.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_1_21.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_1_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HVSA/1/HVSA_1_131.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HVSA_1_131.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HVSA_1_131.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/6/StutterTalk_6_34.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_6_34.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_6_34.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/72/StutterTalk_72_53.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_72_53.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_72_53.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/1/MyStutteringLife_1_39.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_1_39.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_1_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/96/WomenWhoStutter_96_74.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_96_74.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_96_74.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/85/WomenWhoStutter_85_14.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_85_14.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_85_14.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/101/WomenWhoStutter_101_74.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_101_74.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_101_74.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/86/WomenWhoStutter_86_101.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_86_101.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_86_101.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/2/IStutterSoWhat_2_187.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_2_187.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_2_187.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/30/WomenWhoStutter_30_32.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_30_32.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_30_32.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/12/HeStutters_12_25.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_12_25.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_12_25.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/72/StutterTalk_72_44.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_72_44.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_72_44.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/34/WomenWhoStutter_34_20.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_34_20.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_34_20.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/34/MyStutteringLife_34_10.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_34_10.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_34_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/56/StutterTalk_56_12.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_56_12.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_56_12.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/79/WomenWhoStutter_79_22.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_79_22.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_79_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/14/HeStutters_14_5.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_14_5.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_14_5.wav
