,Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
10463,StutteringIsCool,37,24,12383680,12431680,0,0,3,2,0,0,0,1,0,0,0,0
10464,StutteringIsCool,37,26,13376480,13424480,0,0,0,2,1,0,0,0,0,0,0,0
10465,StutteringIsCool,37,27,13733120,13781120,0,0,3,1,0,0,0,0,0,0,0,0
10466,StutteringIsCool,37,32,15514720,15562720,0,0,1,2,0,0,0,0,0,0,0,0
10467,StutteringIsCool,37,37,32428800,32476800,0,0,1,0,0,0,0,0,2,0,0,0
10468,StutteringIsCool,38,1,34549440,34597440,0,0,0,0,0,0,0,0,3,0,0,0
10469,StutteringIsCool,38,2,34858880,34906880,0,0,0,1,0,0,0,0,2,0,0,0
10470,StutteringIsCool,38,3,34930560,34978560,0,0,0,1,0,0,0,0,2,0,0,0
10471,StutteringIsCool,38,4,35763520,35811520,0,0,0,0,0,0,0,0,3,0,0,0
10472,StutteringIsCool,38,5,7121120,7169120,0,0,0,0,0,0,0,0,3,0,0,0
10473,StutteringIsCool,38,6,36403200,36451200,0,0,2,0,0,0,0,0,1,0,0,0
10474,StutteringIsCool,38,7,38372320,38420320,0,0,0,0,0,0,0,0,3,0,0,0
10475,StutteringIsCool,38,8,7338080,7386080,0,0,0,0,0,0,0,0,3,0,0,0
10476,StutteringIsCool,38,9,12103200,12151200,0,0,0,0,0,0,0,1,3,1,0,0
10477,StutteringIsCool,38,10,12308000,12356000,0,0,1,0,0,0,0,1,2,1,0,0
10478,StutteringIsCool,38,11,12767680,12815680,0,0,0,0,0,0,0,0,3,0,0,0
10479,StutteringIsCool,38,12,13341760,13389760,0,0,0,1,0,0,0,3,2,1,0,0
10480,StutteringIsCool,38,13,15646720,15694720,0,0,0,0,1,0,0,0,2,1,0,0
10481,StutteringIsCool,38,16,18973760,19021760,0,0,0,0,1,0,0,3,2,0,0,0
10482,StutteringIsCool,38,19,22768800,22816800,0,0,0,0,0,0,0,3,3,1,0,0
10483,StutteringIsCool,38,21,22991040,23039040,0,0,0,3,0,0,0,0,0,0,0,0
10484,StutteringIsCool,38,22,23489440,23537440,0,0,0,0,0,0,0,2,3,1,0,0
10485,StutteringIsCool,38,23,24400480,24448480,0,0,1,0,0,0,0,1,2,1,0,0
10486,StutteringIsCool,38,24,24665440,24713440,0,0,1,2,0,0,0,0,1,1,0,0
10487,StutteringIsCool,38,26,27585920,27633920,0,0,1,0,0,0,0,0,3,1,0,0
10488,StutteringIsCool,38,29,28685280,28733280,0,0,0,0,0,0,0,0,3,1,0,0
10489,StutteringIsCool,38,30,5278560,5326560,0,0,0,1,0,0,0,0,2,1,0,0
10490,StutteringIsCool,38,31,30323840,30371840,0,0,0,0,0,0,0,0,3,2,0,0
10491,StutteringIsCool,38,33,30972320,31020320,0,0,0,0,0,0,0,0,3,0,0,0
10492,StutteringIsCool,38,34,31170240,31218240,0,0,0,0,0,0,0,0,3,0,0,0
10493,StutteringIsCool,38,35,31625760,31673760,0,0,0,0,0,0,0,0,3,0,0,0
10494,StutteringIsCool,38,36,31659680,31707680,0,0,0,0,0,0,0,0,3,0,0,0
10495,StutteringIsCool,38,37,33009280,33057280,0,0,0,0,0,0,0,2,3,1,0,0
10496,StutteringIsCool,38,38,34207840,34255840,0,0,1,0,0,0,0,0,2,0,0,0
10497,StutteringIsCool,38,39,6969280,7017280,0,0,0,0,0,0,0,3,3,1,0,0
10498,StutteringIsCool,39,0,19981440,20029440,0,0,1,0,0,0,0,1,3,0,0,0
10499,StutteringIsCool,39,1,20157760,20205760,0,0,0,1,0,0,0,0,2,0,0,0
10500,StutteringIsCool,39,2,20564640,20612640,0,0,0,0,0,0,0,0,3,2,0,0
10501,StutteringIsCool,39,3,20856000,20904000,0,0,0,0,0,0,0,2,3,1,0,0
10502,StutteringIsCool,39,4,20932480,20980480,0,0,0,1,2,0,0,2,0,0,0,0
10503,StutteringIsCool,39,6,21126880,21174880,0,0,1,0,0,0,0,3,2,0,0,0
10504,StutteringIsCool,39,8,3292640,3340640,0,0,0,0,0,0,0,0,3,2,0,0
10505,StutteringIsCool,39,11,4587200,4635200,0,0,0,1,0,0,0,1,2,1,0,0
10506,StutteringIsCool,39,12,5705760,5753760,0,0,2,0,0,0,0,0,1,0,0,0
10507,StutteringIsCool,39,13,5795360,5843360,0,0,0,0,0,0,0,0,3,0,0,0
10508,StutteringIsCool,39,16,7633760,7681760,0,0,0,1,1,0,0,0,1,0,0,0
10509,StutteringIsCool,39,18,8160160,8208160,0,0,1,0,0,0,0,0,2,1,0,0
10510,StutteringIsCool,39,20,10237600,10285600,0,0,1,0,0,0,0,0,3,0,0,0
10511,StutteringIsCool,39,21,10292480,10340480,0,0,0,1,0,0,0,3,2,1,0,0
10512,StutteringIsCool,39,22,2141440,2189440,0,0,0,1,3,0,0,1,0,0,0,0
10513,StutteringIsCool,39,23,11212160,11260160,0,0,0,1,0,0,0,0,2,0,0,0
10514,StutteringIsCool,39,24,12164000,12212000,0,0,3,1,0,0,0,1,0,0,0,0
10515,StutteringIsCool,39,25,12373120,12421120,0,0,2,1,0,0,0,0,0,1,0,0
10516,StutteringIsCool,39,27,13276160,13324160,0,0,0,1,0,0,0,0,2,1,0,0
10517,StutteringIsCool,39,30,13750880,13798880,0,0,0,0,0,0,0,1,3,1,0,0
10518,StutteringIsCool,39,35,17966240,18014240,0,0,0,1,0,0,0,0,2,0,0,0
10519,StutteringIsCool,39,36,18059680,18107680,0,0,0,1,0,0,0,1,2,2,0,0
10520,StutteringIsCool,39,37,18250080,18298080,0,0,0,1,0,0,0,0,2,1,0,0
10521,StutteringIsCool,39,39,19338240,19386240,0,0,0,1,0,0,0,3,2,0,0,0
10522,StutteringIsCool,40,0,22396800,22444800,0,0,2,0,0,0,0,0,1,1,0,0
10523,StutteringIsCool,40,1,3201920,3249920,0,0,0,0,0,0,0,0,3,0,0,0
10524,StutteringIsCool,40,2,3344800,3392800,0,0,1,0,0,0,0,0,2,0,0,0
10525,StutteringIsCool,40,4,4755200,4803200,0,0,0,0,0,0,0,0,3,0,0,0
10526,StutteringIsCool,40,6,5367040,5415040,0,0,2,0,0,0,0,1,2,1,0,0
10527,StutteringIsCool,40,7,5694880,5742880,0,0,0,2,2,0,0,0,1,1,0,0
10528,StutteringIsCool,40,10,6724480,6772480,0,0,2,1,0,0,0,1,0,1,0,0
10529,StutteringIsCool,40,12,7641120,7689120,0,0,0,0,0,0,0,0,3,1,0,0
10530,StutteringIsCool,40,13,7829440,7877440,0,0,0,1,1,0,0,0,1,1,0,0
10531,StutteringIsCool,40,14,8069600,8117600,0,0,0,0,2,0,0,0,1,0,0,0
10532,StutteringIsCool,40,15,8158240,8206240,0,0,2,0,1,0,0,0,0,0,0,0
10533,StutteringIsCool,40,16,1425120,1473120,0,0,0,0,0,0,0,0,3,0,0,0
10534,StutteringIsCool,40,17,9047040,9095040,0,0,0,2,0,0,0,0,1,0,0,0
10535,StutteringIsCool,40,20,10254240,10302240,0,0,2,0,0,0,0,1,1,0,0,0
10536,StutteringIsCool,40,22,11249120,11297120,0,0,0,1,1,0,0,0,2,0,0,0
10537,StutteringIsCool,40,24,12993600,13041600,0,0,0,0,0,0,0,0,3,0,0,0
10538,StutteringIsCool,40,25,14244000,14292000,0,0,2,0,0,0,0,0,1,0,0,0
10539,StutteringIsCool,40,28,18214080,18262080,0,0,0,0,0,0,0,0,3,0,0,0
10540,StutteringIsCool,40,29,18772960,18820960,0,0,1,0,1,0,0,0,1,2,0,0
10541,StutteringIsCool,40,30,19089440,19137440,0,0,1,1,0,0,0,2,1,0,0,0
10542,StutteringIsCool,40,33,20485440,20533440,0,0,1,2,0,0,0,3,1,0,0,0
10543,StutteringIsCool,40,35,20596160,20644160,0,0,1,1,2,0,0,0,0,0,0,0
10544,StutteringIsCool,40,36,20612480,20660480,0,0,3,0,0,0,0,0,0,0,0,0
10545,StutteringIsCool,40,37,21213280,21261280,0,0,0,0,0,0,0,0,3,0,0,0
10546,StutteringIsCool,40,38,21493120,21541120,0,0,3,0,0,0,0,0,0,0,0,0
10547,StutteringIsCool,41,0,20509760,20557760,0,0,0,1,0,0,0,0,2,0,0,0
10548,StutteringIsCool,41,1,20567360,20615360,0,0,0,0,0,0,0,0,3,0,0,0
10549,StutteringIsCool,41,2,20651360,20699360,0,0,0,0,0,0,0,3,3,0,0,0
10550,StutteringIsCool,41,3,20717600,20765600,0,0,0,0,0,0,0,0,3,0,0,0
10551,StutteringIsCool,41,6,21600640,21648640,0,0,0,1,0,0,0,3,2,0,0,0
10552,StutteringIsCool,41,7,4657440,4705440,0,0,1,0,0,0,0,1,2,0,0,0
10553,StutteringIsCool,41,8,4955200,5003200,0,0,0,0,0,0,0,0,3,0,0,0
10554,StutteringIsCool,41,9,5378880,5426880,0,0,0,0,0,0,0,0,3,2,0,0
10555,StutteringIsCool,41,10,5479680,5527680,0,0,0,1,0,0,0,0,2,0,0,0
10556,StutteringIsCool,41,11,5528480,5576480,0,0,0,0,0,0,0,1,3,0,0,0
10557,StutteringIsCool,41,12,6036960,6084960,0,0,0,0,0,0,0,1,3,1,0,0
10558,StutteringIsCool,41,14,6498400,6546400,0,0,0,2,0,0,0,0,1,1,0,0
10559,StutteringIsCool,41,15,7127520,7175520,0,0,2,1,0,0,0,0,0,1,0,0
10560,StutteringIsCool,41,17,8655840,8703840,0,0,0,0,0,0,0,2,3,2,0,0
10561,StutteringIsCool,41,18,9198240,9246240,0,0,1,1,3,0,0,0,0,0,0,0
10562,StutteringIsCool,41,20,9902880,9950880,0,0,0,0,0,0,0,2,3,0,0,0
10563,StutteringIsCool,41,21,10552000,10600000,0,0,0,0,0,0,0,0,3,0,0,0
10564,StutteringIsCool,41,22,10921920,10969920,0,0,0,0,0,0,0,0,3,2,0,0
10565,StutteringIsCool,41,25,2838240,2886240,0,0,1,0,0,0,0,0,2,2,0,0
10566,StutteringIsCool,41,26,12060640,12108640,0,0,0,0,0,0,0,0,3,0,0,0
10567,StutteringIsCool,41,27,14340160,14388160,0,0,0,0,0,0,0,0,3,0,0,0
10568,StutteringIsCool,41,28,15014720,15062720,0,0,1,0,0,0,0,0,3,0,0,0
10569,StutteringIsCool,41,29,15632640,15680640,0,0,0,0,0,0,0,0,3,0,0,0
10570,StutteringIsCool,41,30,17163360,17211360,0,0,0,0,0,0,0,0,3,1,0,0
10571,StutteringIsCool,41,31,18072000,18120000,0,0,0,0,0,0,0,2,3,0,0,0
10572,StutteringIsCool,41,33,18576160,18624160,0,0,0,0,0,0,0,0,3,1,0,0
10573,StutteringIsCool,41,35,4173760,4221760,0,0,0,0,0,0,0,0,3,0,0,0
10574,StutteringIsCool,41,36,18651840,18699840,0,0,0,0,0,0,0,0,3,1,0,0
10575,StutteringIsCool,41,37,19229120,19277120,0,0,0,0,0,0,0,2,3,1,0,0
10576,StutteringIsCool,41,38,19605280,19653280,0,0,0,1,0,0,0,1,2,0,0,0
10577,StutteringIsCool,41,39,20039680,20087680,0,0,0,1,0,0,0,0,2,0,0,0
10578,StutteringIsCool,42,0,19950560,19998560,0,0,0,1,0,0,0,0,2,0,0,0
10579,StutteringIsCool,42,4,21730560,21778560,0,0,2,1,0,0,0,0,0,0,0,0
10580,StutteringIsCool,42,6,21850720,21898720,0,0,0,0,0,0,0,3,3,0,0,0
10581,StutteringIsCool,42,10,24019840,24067840,0,0,0,3,0,0,0,0,0,0,0,0
10582,StutteringIsCool,42,11,24100800,24148800,0,0,0,0,0,0,0,0,3,0,0,0
10583,StutteringIsCool,42,12,24388000,24436000,0,0,0,1,0,0,0,0,2,0,0,0
10584,StutteringIsCool,42,13,4316960,4364960,0,0,0,0,0,0,0,0,3,0,0,0
10585,StutteringIsCool,42,14,25135840,25183840,0,0,0,1,0,0,0,0,2,0,0,0
10586,StutteringIsCool,42,15,26428960,26476960,0,0,0,1,0,0,0,3,2,0,0,0
10587,StutteringIsCool,42,17,26683200,26731200,0,0,0,0,0,0,0,3,3,0,0,0
10588,StutteringIsCool,42,18,27774880,27822880,0,0,0,1,0,0,0,3,2,1,0,0
10589,StutteringIsCool,42,19,28738400,28786400,0,0,0,1,0,0,0,2,2,1,0,0
10590,StutteringIsCool,42,20,5074240,5122240,0,0,0,2,0,0,0,0,1,0,0,0
10591,StutteringIsCool,42,22,6507520,6555520,0,0,0,0,0,0,0,2,3,0,0,0
10592,StutteringIsCool,42,23,6999520,7047520,0,0,0,0,0,0,0,0,3,1,0,0
10593,StutteringIsCool,42,24,8003200,8051200,0,0,0,0,1,0,0,0,2,0,0,0
10594,StutteringIsCool,42,25,8110720,8158720,0,0,0,1,0,0,0,3,2,1,0,0
10595,StutteringIsCool,42,26,8145600,8193600,0,0,0,1,0,0,0,1,2,0,0,0
10596,StutteringIsCool,42,27,9764480,9812480,0,0,1,1,1,0,0,0,0,0,0,0
10597,StutteringIsCool,42,29,10654400,10702400,0,0,1,0,0,0,0,3,2,2,0,0
10598,StutteringIsCool,42,30,13156160,13204160,0,0,0,0,0,0,0,0,3,1,0,0
10599,StutteringIsCool,42,31,13644320,13692320,0,0,0,2,1,0,0,0,0,1,0,0
10600,StutteringIsCool,42,33,15836640,15884640,0,0,0,1,1,0,0,0,2,0,0,0
10601,StutteringIsCool,42,35,17215200,17263200,0,0,1,1,0,0,0,0,1,0,0,0
10602,StutteringIsCool,42,36,17481440,17529440,0,0,0,1,0,0,0,2,2,1,0,0
10603,StutteringIsCool,42,37,18023360,18071360,0,0,0,0,0,0,0,0,3,1,0,0
10604,StutteringIsCool,42,38,3400320,3448320,0,0,1,0,0,0,0,3,2,0,0,0
10605,StutteringIsCool,43,1,34320800,34368800,0,0,3,0,0,0,0,3,0,0,0,0
10606,StutteringIsCool,43,2,35348160,35396160,0,0,3,0,0,0,0,0,0,0,0,0
10607,StutteringIsCool,43,3,35606720,35654720,0,0,0,0,0,0,0,0,3,1,0,0
10608,StutteringIsCool,43,4,38356960,38404960,0,0,0,0,0,0,0,0,3,1,0,0
10609,StutteringIsCool,43,5,39000160,39048160,0,0,3,1,0,0,0,0,0,0,0,0
10610,StutteringIsCool,43,6,41396800,41444800,0,0,0,1,2,0,0,2,1,0,0,0
10611,StutteringIsCool,43,8,3472480,3520480,0,0,0,0,0,0,0,0,3,0,0,0
10612,StutteringIsCool,43,12,6820160,6868160,0,0,0,0,0,0,0,0,3,0,0,0
10613,StutteringIsCool,43,13,8661760,8709760,0,0,0,0,0,0,0,0,3,0,0,0
10614,StutteringIsCool,43,14,9807680,9855680,0,0,0,0,0,0,0,0,3,0,0,0
10615,StutteringIsCool,43,17,17067680,17115680,0,0,3,0,0,0,0,2,0,0,0,0
10616,StutteringIsCool,43,18,17224320,17272320,0,0,3,0,0,0,0,3,0,0,0,0
10617,StutteringIsCool,43,20,19479200,19527200,0,0,0,0,0,0,0,1,3,1,0,0
10618,StutteringIsCool,43,21,19532640,19580640,0,0,3,0,0,0,0,0,0,0,0,0
10619,StutteringIsCool,43,22,21356480,21404480,0,0,1,1,1,0,0,0,1,0,0,0
10620,StutteringIsCool,43,23,25881440,25929440,0,0,0,2,1,0,0,0,0,1,0,0
10621,StutteringIsCool,43,25,28108320,28156320,0,0,1,0,0,0,0,2,2,1,0,0
10622,StutteringIsCool,43,26,2361760,2409760,0,0,0,0,0,0,0,0,3,0,0,0
10623,StutteringIsCool,43,27,28927360,28975360,0,0,0,0,0,0,0,3,3,1,0,0
10624,StutteringIsCool,43,29,2521280,2569280,0,0,2,1,0,0,0,0,1,0,0,0
10625,StutteringIsCool,43,31,30308160,30356160,0,0,0,0,0,0,0,0,3,0,0,0
10626,StutteringIsCool,43,36,31656960,31704960,0,0,2,0,0,0,0,1,2,1,0,0
10627,StutteringIsCool,43,37,2776000,2824000,0,0,0,0,0,0,0,0,3,0,0,0
10628,StutteringIsCool,43,38,32691200,32739200,0,0,0,0,0,0,0,3,3,0,0,0
10629,StutteringIsCool,44,1,33270880,33318880,0,0,1,0,0,0,0,0,2,1,0,0
10630,StutteringIsCool,44,3,33666720,33714720,0,0,1,0,1,0,0,0,1,0,0,0
10631,StutteringIsCool,44,4,34715680,34763680,0,0,0,0,2,0,0,1,1,0,0,0
10632,StutteringIsCool,44,5,5280480,5328480,0,0,0,1,0,0,0,2,2,0,0,0
10633,StutteringIsCool,44,7,6439520,6487520,0,0,1,0,0,0,0,3,2,0,0,0
10634,StutteringIsCool,44,8,1912320,1960320,0,0,0,0,0,0,0,0,3,0,0,0
10635,StutteringIsCool,44,9,6865920,6913920,0,0,1,1,0,0,0,2,1,1,0,0
10636,StutteringIsCool,44,10,11368480,11416480,0,0,3,1,0,0,0,0,0,0,0,0
10637,StutteringIsCool,44,11,12493280,12541280,0,0,3,0,0,0,0,3,0,0,0,0
10638,StutteringIsCool,44,12,13025760,13073760,0,0,0,1,0,0,0,2,2,0,0,0
10639,StutteringIsCool,44,13,13559520,13607520,0,0,0,1,0,0,0,0,2,1,0,0
10640,StutteringIsCool,44,15,14348800,14396800,0,0,0,0,0,0,0,0,3,0,0,0
10641,StutteringIsCool,44,16,14455840,14503840,0,0,0,0,0,0,0,2,3,0,0,0
10642,StutteringIsCool,44,17,15139040,15187040,0,0,0,0,0,0,0,0,3,0,0,0
10643,StutteringIsCool,44,18,15323040,15371040,0,0,0,0,0,0,0,3,3,1,0,0
10644,StutteringIsCool,44,21,16999360,17047360,0,0,0,0,0,0,0,0,3,2,0,0
10645,StutteringIsCool,44,23,19394720,19442720,0,0,0,0,0,0,0,0,3,0,0,0
10646,StutteringIsCool,44,24,19708320,19756320,0,0,0,0,0,0,0,0,3,1,0,0
10647,StutteringIsCool,44,25,19738560,19786560,0,0,0,0,0,0,0,3,3,0,0,0
10648,StutteringIsCool,44,27,20665920,20713920,0,0,0,0,0,0,0,3,3,0,0,0
10649,StutteringIsCool,44,28,21531840,21579840,0,0,1,0,0,0,0,0,3,0,0,0
10650,StutteringIsCool,44,30,24616000,24664000,0,0,3,0,0,0,0,0,0,0,0,0
10651,StutteringIsCool,44,31,25089920,25137920,0,0,0,1,0,0,0,0,2,0,0,0
10652,StutteringIsCool,44,33,25776800,25824800,0,0,2,0,0,0,0,0,2,2,0,0
10653,StutteringIsCool,44,35,4452160,4500160,0,0,1,1,1,0,0,3,0,1,0,0
10654,StutteringIsCool,44,38,28353600,28401600,0,0,0,1,0,0,0,0,2,2,0,0
10655,StutteringIsCool,44,39,5065600,5113600,0,0,2,0,0,0,0,0,1,0,0,0
10656,StutteringIsCool,45,1,5177760,5225760,0,0,0,1,0,0,0,1,2,1,0,0
10657,StutteringIsCool,45,3,6057760,6105760,0,0,1,1,1,0,0,0,1,0,0,0
10658,StutteringIsCool,45,5,7146400,7194400,0,0,0,0,0,0,0,0,3,0,0,0
10659,StutteringIsCool,45,6,7181440,7229440,0,0,0,1,0,0,0,0,2,0,0,0
10660,StutteringIsCool,45,7,7284160,7332160,0,0,0,0,0,0,0,0,3,0,0,0
10661,StutteringIsCool,45,9,10196160,10244160,0,0,1,3,0,0,0,0,0,1,0,0
10662,StutteringIsCool,45,10,10228640,10276640,0,0,0,1,0,0,0,2,2,1,0,0
10663,StutteringIsCool,45,11,10251040,10299040,0,0,0,0,0,0,0,3,3,1,0,0
10664,StutteringIsCool,45,12,11776160,11824160,0,0,0,2,2,0,0,0,1,0,0,0
10665,StutteringIsCool,45,14,13081760,13129760,0,0,1,0,2,0,0,0,0,0,0,0
10666,StutteringIsCool,45,15,13415680,13463680,0,0,0,0,0,0,0,3,3,1,0,0
10667,StutteringIsCool,45,17,13917120,13965120,0,0,0,1,0,0,0,2,2,0,0,0
10668,StutteringIsCool,45,18,13951680,13999680,0,0,0,0,0,0,0,3,3,0,0,0
10669,StutteringIsCool,45,20,14505120,14553120,0,0,0,1,0,0,0,3,2,0,0,0
10670,StutteringIsCool,45,21,16130720,16178720,0,0,0,0,0,0,0,0,3,1,0,0
10671,StutteringIsCool,45,22,16236000,16284000,0,0,1,0,2,0,0,0,1,0,0,0
10672,StutteringIsCool,45,24,17386880,17434880,0,0,0,1,0,0,0,2,2,0,0,0
10673,StutteringIsCool,45,26,17975200,18023200,0,0,0,0,0,0,0,1,3,1,0,0
10674,StutteringIsCool,45,27,18055680,18103680,0,0,0,0,0,0,0,0,3,1,0,0
10675,StutteringIsCool,45,30,20376160,20424160,0,0,0,1,0,0,0,2,2,0,0,0
10676,StutteringIsCool,45,31,22625280,22673280,0,0,0,0,0,0,0,0,3,0,0,0
10677,StutteringIsCool,45,32,23348000,23396000,0,0,0,0,0,0,0,0,3,1,0,0
10678,StutteringIsCool,45,34,4670720,4718720,0,0,0,0,0,0,0,0,3,1,0,0
10679,StutteringIsCool,45,35,4697760,4745760,0,0,1,0,0,0,0,3,2,1,0,0
10680,StutteringIsCool,45,37,27258880,27306880,0,0,0,0,1,0,0,0,2,0,0,0
10681,StutteringIsCool,45,39,29016320,29064320,0,0,0,0,0,0,0,0,3,2,0,0
10682,StutteringIsCool,46,0,727040,775040,0,0,3,0,0,0,0,3,0,2,0,0
10683,StutteringIsCool,46,1,29746720,29794720,0,0,0,0,1,0,0,0,2,0,0,0
10684,StutteringIsCool,46,2,29779040,29827040,0,0,0,0,0,0,0,0,3,1,0,0
10685,StutteringIsCool,46,3,29818080,29866080,0,0,2,0,0,0,0,3,1,0,0,0
10686,StutteringIsCool,46,5,29885920,29933920,0,0,2,0,0,0,0,2,1,2,0,0
10687,StutteringIsCool,46,6,29933920,29981920,0,0,1,0,0,0,0,0,2,0,0,0
10688,StutteringIsCool,46,8,30008160,30056160,0,0,1,0,0,0,0,1,2,0,0,0
10689,StutteringIsCool,46,10,30088320,30136320,0,0,0,1,2,0,0,0,0,0,0,0
10690,StutteringIsCool,46,15,30517920,30565920,0,0,3,0,0,0,0,3,0,1,0,0
10691,StutteringIsCool,46,16,30737440,30785440,0,0,0,0,0,0,0,0,3,1,0,0
10692,StutteringIsCool,46,17,30762240,30810240,0,0,0,0,0,0,0,0,3,2,0,0
10693,StutteringIsCool,46,18,3486880,3534880,0,0,0,1,1,0,0,0,1,1,0,0
10694,StutteringIsCool,46,19,3528640,3576640,0,0,0,1,0,0,0,0,2,1,0,0
10695,StutteringIsCool,46,22,3767520,3815520,0,0,0,0,1,0,0,3,2,0,0,0
10696,StutteringIsCool,46,26,4584640,4632640,0,0,0,1,0,0,0,2,2,3,0,0
10697,StutteringIsCool,46,27,4608800,4656800,0,0,1,0,0,0,0,0,2,0,0,0
10698,StutteringIsCool,46,31,6222240,6270240,0,0,1,0,0,0,0,2,2,0,0,0
10699,StutteringIsCool,46,32,6278080,6326080,0,0,2,0,0,0,0,3,1,1,0,0
10700,StutteringIsCool,46,33,6303520,6351520,0,0,0,0,0,0,0,2,3,1,0,0
10701,StutteringIsCool,46,34,6512000,6560000,0,0,1,0,0,0,0,2,2,0,0,0
10702,StutteringIsCool,46,35,6549120,6597120,0,0,3,0,0,0,0,0,0,0,0,0
10703,StutteringIsCool,46,36,6971360,7019360,0,0,1,0,0,0,0,1,2,0,0,0
10704,StutteringIsCool,46,37,7001440,7049440,0,0,0,0,0,0,0,2,3,1,0,0
10705,StutteringIsCool,46,39,1050720,1098720,0,0,0,0,0,0,0,0,3,1,0,0
10706,StutteringIsCool,46,40,7066080,7114080,0,0,0,0,0,0,0,0,3,0,0,0
10707,StutteringIsCool,46,41,7271520,7319520,0,0,2,1,0,0,0,3,1,1,0,0
10708,StutteringIsCool,46,44,7696160,7744160,0,0,0,3,1,0,0,0,0,0,0,0
10709,StutteringIsCool,46,45,7917440,7965440,0,0,0,1,0,0,0,2,2,2,0,0
10710,StutteringIsCool,46,46,7942560,7990560,0,0,0,2,0,0,0,0,1,1,0,0
10711,StutteringIsCool,46,47,8271360,8319360,0,0,0,1,0,0,0,0,2,1,0,0
10712,StutteringIsCool,46,48,8296320,8344320,0,0,0,1,0,0,0,0,2,1,0,0
10713,StutteringIsCool,46,50,8472480,8520480,0,0,2,0,0,0,0,3,1,1,0,0
10714,StutteringIsCool,46,51,9672000,9720000,0,0,1,0,1,0,0,2,2,0,0,0
10715,StutteringIsCool,46,52,9714880,9762880,0,0,1,0,1,0,0,0,1,0,0,0
10716,StutteringIsCool,46,53,10088640,10136640,0,0,1,0,0,0,0,3,2,1,0,0
10717,StutteringIsCool,46,54,10116000,10164000,0,0,0,0,0,0,0,2,3,1,0,0
10718,StutteringIsCool,46,55,10145600,10193600,0,0,1,1,0,0,0,3,1,2,0,0
10719,StutteringIsCool,46,57,10450560,10498560,0,0,1,0,0,0,0,0,2,1,0,0
10720,StutteringIsCool,46,60,10913920,10961920,0,0,0,1,0,0,0,0,2,1,0,0
10721,StutteringIsCool,46,61,10938720,10986720,0,0,1,0,0,0,0,0,2,0,0,0
10722,StutteringIsCool,46,62,11004320,11052320,0,0,0,2,2,0,0,3,0,0,0,0
10723,StutteringIsCool,46,65,11947680,11995680,0,0,1,0,0,0,0,3,2,0,0,0
10724,StutteringIsCool,46,66,11972640,12020640,0,0,0,0,0,0,0,3,3,1,0,0
10725,StutteringIsCool,46,67,11994560,12042560,0,0,0,0,0,0,0,0,3,0,0,0
10726,StutteringIsCool,46,69,12699520,12747520,0,0,0,0,0,0,0,0,3,1,0,0
10727,StutteringIsCool,46,70,12807680,12855680,0,0,3,0,2,0,0,3,0,0,0,0
10728,StutteringIsCool,46,71,12857760,12905760,0,0,0,0,0,0,0,0,3,1,0,0
10729,StutteringIsCool,46,72,12901280,12949280,0,0,2,0,0,0,0,3,1,0,0,0
10730,StutteringIsCool,46,73,13247680,13295680,0,0,0,0,0,0,0,3,3,0,0,0
10731,StutteringIsCool,46,74,13272000,13320000,0,0,1,0,0,0,0,0,2,1,0,0
10732,StutteringIsCool,46,75,13905120,13953120,0,0,0,0,0,0,0,0,3,3,0,0
10733,StutteringIsCool,46,76,13929280,13977280,0,0,1,1,0,0,0,0,1,0,0,0
10734,StutteringIsCool,46,78,1347520,1395520,0,0,0,1,0,0,0,3,2,2,0,0
10735,StutteringIsCool,46,79,14018240,14066240,0,0,2,0,0,0,0,3,1,1,0,0
10736,StutteringIsCool,46,80,14044640,14092640,0,0,0,0,0,0,0,2,3,0,0,0
10737,StutteringIsCool,46,81,14230400,14278400,0,0,1,0,0,0,0,3,2,0,0,0
10738,StutteringIsCool,46,83,14502400,14550400,0,0,0,1,0,0,0,0,2,2,0,0
10739,StutteringIsCool,46,84,14531200,14579200,0,0,0,0,0,0,0,3,3,0,0,0
10740,StutteringIsCool,46,85,14832160,14880160,0,0,1,1,0,0,0,3,1,0,0,0
10741,StutteringIsCool,46,87,14993120,15041120,0,0,0,1,0,0,0,1,2,0,0,0
10742,StutteringIsCool,46,90,15256960,15304960,0,0,1,0,0,0,0,2,2,0,0,0
10743,StutteringIsCool,46,91,15281120,15329120,0,0,0,1,0,0,0,2,3,0,0,0
10744,StutteringIsCool,46,92,15575040,15623040,0,0,3,1,0,0,0,3,0,1,0,0
10745,StutteringIsCool,46,93,15599840,15647840,0,0,1,1,0,0,0,3,1,1,0,0
10746,StutteringIsCool,46,96,16355520,16403520,0,0,1,0,0,0,0,0,2,0,0,0
10747,StutteringIsCool,46,97,16387040,16435040,0,0,0,0,0,0,0,3,3,1,0,0
10748,StutteringIsCool,46,99,16458080,16506080,0,0,0,0,0,0,0,0,3,1,0,0
10749,StutteringIsCool,46,100,16483520,16531520,0,0,0,0,0,0,0,0,3,1,0,0
10750,StutteringIsCool,46,101,16882080,16930080,0,0,2,1,0,0,0,3,0,3,0,0
10751,StutteringIsCool,46,102,16908800,16956800,0,0,3,0,0,0,0,0,0,0,0,0
